Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2020-11-08,0.04261566759184631,0.06058079732446142,0.058816680073732905,-0.33497672501348497,82.0,-0.06818181818181823,74.13961294829153,0.06040228531911285
2020-11-09,-0.009558200327301026,0.06186173418448804,0.06002372054388153,0.0211442720564754,90.0,0.09756097560975618,71.66916553987423,-0.03332155793880809
2020-11-10,-0.002704687109614758,0.021512066244493644,0.021283947486238936,-0.6522556871694063,90.0,0.0,70.95309165493798,-0.0099913802475885
2020-11-11,0.026488015591815354,0.04095837974238559,0.04014180779839659,0.9039723695937174,86.0,-0.0444444444444444,73.75215812540299,0.03944953496991421
2020-11-12,0.03596670089126322,0.04958118776640563,0.048391215806216054,0.21052610181981324,87.0,0.011627906976744207,77.08384041570135,0.04517403117388641
2020-11-13,0.0025443132057155655,0.029453533239325536,0.029028111196876667,-0.40595345601457833,89.0,0.02298850574712641,77.30752995324006,0.002901899235071781
2020-11-14,-0.015418716403050705,0.03610440366055445,0.03546791449388407,0.2258089162745629,90.0,0.011235955056179803,72.70557440706772,-0.05952790819931597
2020-11-15,-0.007029240926094911,0.020867791092564758,0.0206530411727193,-0.4220153505716623,86.0,-0.0444444444444444,70.66344892641028,-0.028087605349541356
2020-11-16,0.04656389869041283,0.058906422845184325,0.05723669901825816,1.822839397993246,90.0,0.04651162790697683,75.64202042264878,0.07045469152550488
2020-11-17,0.054102475844138374,0.07355318276151523,0.07097387857347819,0.2486445315959005,86.0,-0.0444444444444444,80.08857544458725,0.058784191605319336
2020-11-18,0.008947999876361636,0.05999242742119937,0.05826176415619295,-0.1843666695469115,91.0,0.058139534883721034,80.73495220301582,0.00807077357588648
2020-11-19,0.0007346200168832048,0.042398381638918625,0.041524194293638704,-0.29327111001452133,94.0,0.03296703296703307,80.79035419037825,0.0006862206002564708
2020-11-20,0.04414876269819295,0.05670625182015088,0.055156760809749086,0.33746264900117473,86.0,-0.08510638297872342,83.86233188273515,0.038024065163991594
2020-11-21,0.0011227042351799794,0.02668901146099034,0.0263390724905876,-0.5293462254278944,91.0,0.058139534883721034,83.93429753314157,0.0008581403449055003
2020-11-22,-0.014710561659748133,0.05758371502127213,0.055986791945742784,1.15758141156478,94.0,0.03296703296703307,78.99691783772884,-0.05882434047253682
