,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
1797,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.05262678270229052,-8970.447117672866,0.012118015349521522,0.007051137091174953,7,1.2644283176544429
1798,"normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.19341577787163675,-4827.363007214426,0.0037866511188137074,0.006212229889118503,7,0.5720808897530075
1799,"normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.04851282244410671,-8059.081518972835,0.012151428072538106,0.006771684898978695,7,1.2636556296979173
1800,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.09924023420453217,-10928.624715014326,0.005233210686087975,0.006847648926511785,7,0.6225613028133297
1801,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.15418718327639502,-7104.022791738561,0.001777867595522569,0.005275303157153454,7,0.3319739428286519
1802,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.14212692413361874,-7500.984554289963,0.003727960772833141,0.054791654293411235,7,0.5149230014169328
1803,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.05097221154550429,-10594.813354277183,0.0077151568290378895,0.004040704323147851,7,0.8224878944492932
1804,"normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.19103078142058263,-6539.6649965751685,0.010619946741612894,0.006771684898978695,7,1.253025455581872
1805,"normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.038638433421106365,-9802.60955263161,0.007673348223671162,0.006771684898978695,7,0.8059732557882227
1806,"normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.0486422426133942,-7597.580743720893,0.011713802013334782,0.006771684898978695,7,1.2200224439468723
1807,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12248006810562821,-11588.19499227102,0.007680426558414372,0.019672034703914543,7,0.8905227239470653
1808,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.16046065504786888,-7895.796251319505,0.004335526114708726,0.00524659449805218,7,0.5940132665187414
1809,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.23874571940725103,-8430.186267531464,0.002705682976829772,0.0044150471510934364,7,0.5093140170902282
1810,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.10988439850722426,-11962.614002596418,0.007490550967744863,0.00010709273966011401,7,0.8589394952817107
1811,"pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.2653972090322352,-7463.024152097004,0.004729489844471328,0.008748035852041425,7,0.738346193479368
1812,"pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.10992636908362637,-11059.906051547248,0.007490550967744863,0.00010709273966011401,7,0.8589814658581127
1813,"pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.19532798038540308,-8447.283875771755,0.004049839316076322,0.00010709273966011401,7,0.6003119119930352
1814,"vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.13908109988140963,-10137.063083304307,0.004049111335456665,0.00010709273966011401,7,0.5439922334270761
1815,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr",0.14405239558821203,-5536.011316787976,0.0028090678318247386,0.01282547102102746,8,0.4249591787706859
1816,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20",0.09897131821326768,-8681.938018692905,0.0015616095622115046,0.008033904267341359,8,0.2551322744344181
1817,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg",0.21029824410688966,-8627.449717038136,0.0008584493893224509,0.007897337897411053,8,0.2961431830391347
1818,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, pct_fg",0.052235560832588214,-5448.87127709675,0.004816624801981399,0.007859876733457262,8,0.5338980410307281
1819,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20",0.05197556759790239,-4478.277157318235,0.001342712565924668,0.00877024363289534,8,0.1862468241903692
1820,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg",0.08755474263359839,-4963.9776153020775,0.0025325093002368706,0.00909860245914754,8,0.34080567265728545
1821,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, pct_fg",0.037127847063678825,-1281.9307036667067,0.002870116811062276,0.006292293365897954,8,0.32413952816990643
1822,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg",0.0916095417348149,-8297.515714903644,0.005060990951188922,0.009123109672521898,8,0.5977086368537072
1823,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, pct_fg",0.10527525890793696,-4431.763071285621,0.001556993241680794,0.010307391298910033,8,0.2609745830760164
1824,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, fg, pct_fg",0.09727783733688003,-4891.111043327582,0.004574205837313714,0.00553303266213729,8,0.5546984210682514
1825,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20",0.106954471864671,-7753.47418590623,0.0016874702261050283,0.008114793077152994,8,0.27570149447517384
1826,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg",0.10723635657248066,-8179.560806688218,0.00213693192458741,0.007973334247146613,8,0.3209295490312217
1827,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",0.007629311467324187,-4437.814666238046,0.003101344235999646,0.005295854976651237,8,0.3177637350672888
1828,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg",0.09550898430756337,-11467.371029462649,0.005389931138941581,0.00985143554107031,8,0.6345020982017215
1829,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.20194365151534996,-7842.8058743372685,0.0032128357007268574,0.009316979319529057,8,0.5232272215880357
1830,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.19544144123012144,-8027.070446577128,0.0032446708781827746,0.0029767653660215886,8,0.5199085290483989
1831,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg",0.1306747757027126,-7303.1735669982745,0.006560850883397905,0.007182178427178787,8,0.7867598640425031
1832,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, pct_fg",0.16541616496986197,-3761.265801028582,0.0016154076526436602,0.005252165451262218,8,0.326956930234228
1833,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, fg, pct_fg",0.12214108425958829,-3965.1316969486893,0.005314299537471578,0.0049009356316844395,8,0.6535710380067461
1834,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, rsi20, fg, pct_fg",0.22822234023950985,-6937.090079631156,0.010011476245340566,0.0055723744583968966,8,1.2293699647735663
1835,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.11166220454375778,-5386.579567984393,0.0021076307713808955,0.008211423145955181,8,0.3224252816818473
1836,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg",0.1421107239452911,-5897.806195912399,0.002714959286851235,0.007973334247146613,8,0.41360665263041463
1837,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.015504744554513549,-2201.416443757999,0.0033901933314006163,0.004291347140613005,8,0.35452407769457517
1838,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg",0.10193301388828385,-9183.850232714256,0.006592317574170793,0.009315238581314899,8,0.7611647713053631
1839,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.07653402527117328,-5335.543196515634,0.003647081953907351,0.004172887625299152,8,0.44124222066190844
1840,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, fg, pct_fg",0.20433058491089004,-5698.62154532587,0.0038131777823695065,0.007051137091174953,8,0.5856483631478406
1841,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg",0.07743838726192483,-4893.637869693414,0.004939077526651573,0.01487635129931332,8,0.5713461399270822
1842,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, pct_fg",0.32649386897178273,-1108.4623884275943,0.004293838349579988,0.004812371874623266,8,0.7558777039297815
1843,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, fg, pct_fg",0.3411141567291595,-1656.7468024874563,0.013755795865560617,0.005374252855230046,8,1.7166937432852214
1844,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, rsi20, fg, pct_fg",0.22196924670485996,-4752.055691485048,0.005174961090920969,0.012159432145277132,8,0.7394653557969568
1845,"pcr, iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg",0.10477158042275504,-8272.49350685049,0.005421623000000443,0.007459317129027226,8,0.6469338804227993
1846,"pcr, iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.11600680320515185,-4509.035431903712,0.0007117916918991281,0.005157312113688612,8,0.18718597239506465
1847,"pcr, iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, fg, pct_fg",0.29663493996770446,-4835.213106697607,0.0030125267808540717,0.0029767653660215886,8,0.5978876180531116
1848,"pcr, iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, rsi20, fg, pct_fg",0.07957287926261704,-7983.081863619032,0.009641840271010584,0.006771684898978695,8,1.0437569063636756
1849,"pcr, iv_skew, normalized_vrp, pcr_zscore, relative_pcr, rsi20, fg, pct_fg",0.18832301286572414,-3847.7860588150584,0.005273333113734263,0.0035110450429631105,8,0.7156563242391505
1850,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.11961908085123696,-6708.866583262437,0.005802257755978877,0.007508564070905121,8,0.6998448564491246
1851,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.11014122651179366,-7909.464165056498,0.0021327644946655074,0.007995595052254282,8,0.3234176759783444
1852,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.12312807168157533,-4236.864591400978,0.005140977820969903,0.012970987733149605,8,0.6372258537785657
1853,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.09300771278707241,-11056.619505179295,0.00488927051918127,0.006847648926511785,8,0.5819347647051994
1854,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.13179601352511638,-7166.035547265091,0.0030921242113625823,0.007676602652264153,8,0.4410084346613746
1855,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.21885059135340382,-7735.000372035155,0.002465330191515686,0.0407151263546806,8,0.46538361050497246
1856,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.12888997294733,-6966.927072309937,0.005879669087022503,0.007182178427178787,8,0.7168568816495802
1857,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.2786876110755725,-3128.3282850595865,0.004602916665916274,0.007789876709951263,8,0.7389792776672
1858,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.04053117152349441,-3807.0612008127378,0.004728930141956202,0.0034364669765331365,8,0.5134241857191146
1859,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.23080444262350439,-6564.15165094721,0.01111106748979877,0.003810532059144666,8,1.3419111916033812
1860,"pcr, iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.0928694681873349,-10255.373788692628,0.005699979963480007,0.0032822883388212124,8,0.6628674645353355
1861,"pcr, iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.17272235448818957,-6441.648218535268,0.0023523292909397495,0.005260667277375887,8,0.4079552835821645
1862,"pcr, iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.16386067527992368,-6764.3705215296895,0.0033507891178897265,0.054791654293411235,8,0.4989395870688963
1863,"pcr, iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.07516491194512905,-9833.571503610952,0.008986731692293578,0.006771684898978695,8,0.9738380811744869
1864,"pcr, iv_skew, normalized_vrp, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.21226236429112064,-5764.413131749948,0.011200514076531014,0.004031542588961143,8,1.332313771944222
1865,"pcr, iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.10107891643304331,-7963.411141577108,0.005848665664345329,0.008482386063180851,8,0.6859454828675763
1866,"pcr, iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.11348191036740922,-3993.1694132095367,0.001058936546824596,0.004434684126774147,8,0.21937556504986883
1867,"pcr, iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.28335846058756875,-4572.921088107606,0.003874212653813148,0.007051137091174953,8,0.6707797259688835
1868,"pcr, iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.07115019339368814,-7612.223987058191,0.010567301105958075,0.006771684898978695,8,1.1278803039894958
1869,"pcr, iv_skew, normalized_vrp, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.27430928903355534,-3506.8625084131763,0.011449224204255044,0.005886151219518156,8,1.4192317094590599
1870,"pcr, iv_skew, normalized_vrp, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.06788262502679497,-6789.367314410427,0.010598243779050456,0.006771684898978695,8,1.1277070029318406
1871,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.11049166885609218,-8102.519859838876,0.002133147846064148,0.004525115715159682,8,0.323806453462507
1872,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.1108652034734382,-8680.202362369695,0.0015103583736085307,0.0051732730515941065,8,0.2619010408342913
1873,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.11737556644778281,-4914.729617645412,0.004060134768424968,0.006371106427885893,8,0.5233890432902796
1874,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.12321016886330395,-11618.361727133199,0.005790832615537065,0.0,8,0.7022934304170104
1875,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.13914206596719295,-8027.032705075051,0.002791251120196161,0.005379684313664881,8,0.418267177986809
1876,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.30652884468988534,-8537.80435111683,0.0028568172180275706,0.00435627972710695,8,0.5922105664926425
1877,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.08150587326706236,-7545.667233003873,0.0022269204365495264,0.007628431971683945,8,0.30419791692201503
1878,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.0849210822562221,-3870.810859148838,0.0010490143284014057,0.00792895999705383,8,0.18982251509636267
1879,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.35991814062552685,-4262.187809630268,0.005308860404440187,0.007050867770537593,8,0.8908041810695456
1880,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.234609964408007,-7307.273162418932,0.004857628094242351,0.00010709273966011401,8,0.7203727738322421
1881,"pcr, iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.11540829662181816,-10717.35590902841,0.005481829854022818,0.019672034703914543,8,0.6635912820241
1882,"pcr, iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.12337091975489334,-7256.674574583255,0.0014393344586400754,0.00884672217762079,8,0.26730436561890086
1883,"pcr, iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2946739503294788,-7590.973567435086,0.0026270518320246124,0.00010709273966011401,8,0.55737913353194
1884,"pcr, iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.1426153250910622,-10602.8466888086,0.00392471327010738,0.00010709273966011401,8,0.5350866521018002
1885,"pcr, iv_skew, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.2244568322061386,-6444.610305717013,0.006347691173147036,0.004167731220758211,8,0.8592259495208421
1886,"pcr, iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12938534156713632,-8422.061383870341,0.007503918453851073,0.00010709273966011401,8,0.8797771869522436
1887,"pcr, iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.2008771180989639,-5396.334510187894,0.007868152686481732,0.009454760560121286,8,0.9876923867471371
1888,"pcr, iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.32053322411218627,-5289.623528896293,0.002936971586385549,0.00435627972710695,8,0.6142303827507412
1889,"pcr, iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.18800804005690508,-8427.799763509358,0.004651843629061477,0.00010709273966011401,8,0.6531924029630527
1890,"pcr, iv_skew, pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.11064219713029826,-4583.0240175714725,0.005854448402376709,0.007817368354458412,8,0.6960870373679692
1891,"pcr, iv_skew, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.1881409619639041,-7518.074992705447,0.004675059150865549,0.00010709273966011401,8,0.655646877050459
1892,"pcr, iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.1173942030761236,-10402.051523834023,0.0051334945408810775,0.00010709273966011401,8,0.6307436571642313
1893,"pcr, iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.18128540529076542,-6897.415415686912,0.002836960632778487,0.0051056806976013235,8,0.4649814685686141
1894,"pcr, iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2995727019581901,-7326.857422622952,0.0025822022424317626,0.00435627972710695,8,0.5577929262013663
1895,"pcr, iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.10843815882334752,-10662.720205835283,0.007726761085814692,0.00010709273966011401,8,0.8811142674048167
1896,"pcr, iv_skew, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.2613506183469881,-6267.810163631868,0.0050051894041761,0.00548374458399739,8,0.761869558764598
1897,"pcr, iv_skew, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.14872752531927994,-9373.418668895572,0.006149629929229052,0.00010709273966011401,8,0.7636905182421851
1898,"pcr, iv_skew, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.11400554575899433,-7591.530400778993,0.005468100024117957,0.00010709273966011401,8,0.66081554817079
1899,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.10568691761672888,-7427.763318795045,0.002471664976686556,0.007548299072031986,8,0.3528534152853845
1900,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.11348179308404036,-7848.512193837835,0.0007404121813721581,0.006275759591219841,8,0.18752301122125617
1901,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.07951120098743752,-4112.0908001430025,0.004056799005578306,0.001283342135152521,8,0.4851911015452681
1902,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.1050018502733473,-11111.816374566453,0.007030987828261791,0.0076126825225813636,8,0.8081006330995264
1903,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.20027430432857604,-7367.240308727313,0.004724926384204731,0.005217701012394023,8,0.6727669427490491
1904,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.14909154844920983,-7761.603926101576,0.0026922994639119167,0.004351409488483239,8,0.4183214948404015
1905,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.07571586777253624,-6994.653077628224,0.003030049817991788,0.005906077903669939,8,0.37872084957171503
1906,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.08244857900169468,-3135.803827885404,0.0013217819797444789,0.011171840034304362,8,0.21462677697614257
1907,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.22242745506640446,-3438.017781554772,0.004186853691928483,0.00010709273966011401,8,0.6411128242592528
1908,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.23882534945140504,-6582.586154919937,0.010024113421299535,0.007051137091174953,8,1.2412366915813584
1909,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.10366833904480446,-10209.232990504805,0.0072734592827663185,0.0060044904194995015,8,0.8310142673214362
1910,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.15634924957008636,-6558.293264816846,0.0034993938896278618,0.009892077983553632,8,0.5062886385328725
1911,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.1741142238964447,-6720.213141188923,0.0030545450241809434,0.054791654293411235,8,0.47956872631453906
1912,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.03165833812103063,-9912.230505713735,0.01015500312407596,0.005457727658399402,8,1.0471586505286268
1913,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.22237334794501867,-5697.980780123986,0.010526829141808716,0.004112886345838364,8,1.2750562621258903
1914,"pcr, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.09008085960870105,-7966.793894690222,0.007144935530134011,0.008482386063180851,8,0.8045744126221022
1915,"pcr, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.036300091109489,-4140.803562543638,0.0032068662091519506,0.007325057922210821,8,0.35698671202468407
1916,"pcr, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.28369755908354377,-4520.708283356403,0.004258509104990469,0.007051137091174953,8,0.7095484695825907
1917,"pcr, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.052922109383644285,-7678.823251254889,0.012176178037968392,0.007051137091174953,8,1.2705399131804835
1918,"pcr, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.18551411713257798,-3476.9579675701534,0.0060707480864919715,0.002604211069093008,8,0.7925889257817751
1919,"pcr, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.07167212099435108,-6712.788406787153,0.009813559082955656,0.007051137091174953,8,1.0530280292899168
1920,"pcr, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.10149577401287369,-9897.913725980086,0.00525515281668478,0.006847648926511785,8,0.6270110556813516
1921,"pcr, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.08990337788871246,-6108.265721865565,0.0031646152786045188,0.011753731699053709,8,0.40636490574916434
1922,"pcr, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.15226563767540735,-6448.674653042444,0.003350060385994334,0.023293233144949944,8,0.48727167627484075
1923,"pcr, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.048046365953316614,-9523.563880676209,0.009430832239347237,0.006771684898978695,8,0.9911295898880402
1924,"pcr, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.24707740749196036,-5418.8428741015,0.011095569547701902,0.00396672726272848,8,1.3566343622621506
1925,"pcr, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.06732700585067307,-8664.509595356105,0.00973063654803226,0.007051137091174953,8,1.0403906606538988
1926,"pcr, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.07563271347625353,-6459.039888139671,0.010952211991794344,0.007051137091174953,8,1.170853912655688
1927,"pcr, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12247848391058938,-10372.988412951847,0.007680426558414372,0.019672034703914543,8,0.8905211397520265
1928,"pcr, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.11156810489877211,-6901.131934716343,0.0013110423355116535,0.015031386318814774,8,0.24267233844993746
1929,"pcr, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.19563826708202223,-7246.3743260742995,0.002749667873103573,0.002642724560736563,8,0.47060505439237954
1930,"pcr, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.10947125737113561,-10717.575676204133,0.007525553542360493,0.00010709273966011401,8,0.862026611607185
1931,"pcr, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.16458366356890372,-6292.759368009307,0.0034782842868696204,0.006844451670017936,8,0.5124120922558658
1932,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.10951338971485002,-9810.942564177936,0.007525553542360493,0.00010709273966011401,8,0.8620687439508994
1933,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.1922428248650641,-7164.443574818789,0.005358243795370344,0.00010709273966011401,8,0.7280672044020984
